吴有肝,课程不错，不过课后讨论真的太难,5.0
bojohnzhang,很好！非常好！,5.0
1800013041,好好好好好,5.0
mooc1877337432373959,测试题描述模糊，难以下手。,1.0
还没吃饭,老师讲课很棒很清晰！,4.0
Christoher_Morcom,这就叫专业！之前我们学的数据结构，都是什么狗屁玩意儿。,4.0
刘俊杰mooc13,感觉讲的不怎么样,1.0
数媒1701李一泓,很棒！！！,5.0
wxc1234,一般吧，老师讲课不流畅,3.0
mooc34315820748791952,讲课没有条理和逻辑，感觉老师讲的时候没有备课,1.0
hit1180200721,。。。。。,5.0
IZOAmooc,Goodgood,5.0
梦淅,我一再确认，发现确实北京大学的课，emmm，拜拜了,3.0
mooc69137443984572531,优秀的一个课件,5.0
fjcsmart163com,在线学习很不错，老师措辞也很谨慎，非常推荐，看完留念。tips：1.25倍速感觉语速好很多。,5.0
alexgirl,很好的数据结构课程！,5.0
因果律的溶解,非常好，只可惜有几次作业忘了，过期了。,5.0
xuptjy031,课程内容精辟，老师讲课通俗易懂，让我学到了很多。,5.0
阳°二十,谢谢老师讲的这么透彻。,5.0
王逊茗,学到了很多数据结构的知识，为自己以后学习计算机方面的知识打下了基础，也产生了浓厚的兴趣，很感谢老师。,5.0
xuptjk04181208王嘉琪,感觉数据结构与算法的学习非常有意义对于思维的活跃也有一定的作用,5.0
xuptrj180302陈啸宇,棒！强烈推荐,5.0
xuptjk180727姜欣静,老师讲解认真详细，容易理解，课后练习起到很大的巩固作用,5.0
XUPT06191001,干货，非常棒,5.0
知有通时,老师讲的特别好，我这种没什么基础的人也听得懂,5.0
魏亦文,这门数据结构与算法课对石油勘探数据处理很有用,5.0
xuptjk170334张妮娟,老师讲解的都非常好，通过学习这门课，收获了很多的知识，提高了自己。,5.0
计科1702韩佳豪,课程讲解内容简单易懂，适合初学者，而且能利用生活中的一些常见例子来说清楚一些不宜懂的理论，非常适合新手,5.0
xuptrj170226俞党玲,讲的很细，很全面,5.0
hilkant,简介，重点明确,5.0
木白mooc61,巩固了基础知识,5.0
mooc1531186409602,超级棒，点赞,5.0
xutg161504吴卓越,老师们讲的十分生动，线上线下教学结合的方法十分有益。,5.0
xupt18jy047付稳稳,老师授课循序渐进，非常清晰，讨论区答疑也很及时，看完能够对数据结构有系统化的认知，适合对数据结构感到头疼的同学学习。,5.0
xuptjk180522孙哲俊,经过这段时间的学习让我深刻了解到了数据结构在计算机程序设计中的重要性。,5.0
闷声吖,课程讲的很好。,5.0
xuptjk180730黄妍,老师讲课清晰，可以了解许多新知识,5.0
赵沅彤,知识点详细易懂,5.0
lilinlin100,课程很简单易懂，但是因为我是大一并且C课程才上刚开始的时候有很多算法无法实现，所以时间来不及。希望在7月份能够继续学习。,5.0
H先生嘻嘻,老师讲的不错，不懂的地方还会补上视频,5.0
陈允扬,老师讲得很好，学习效果很不错,5.0
NovakChan,老师讲的很深入，有讨论用的QQ群，大家都比较活跃，适合新手或者想复习的同学看看，隔壁北大老师的适合提高或者课后练习使用，想打基础的同学先用这个，再看张老师的就差不多了。,5.0
sx18215603126163com,这门课程对于我这个非计算机专业的太友好了，找了很多课程，这应该是最详细，讲的最深入的一门了。感谢电子科大的老师们！立帖为证，这门课必成国家精品。,5.0
¦    かpp℡Cc,和大学课堂学到的很相似，十分有用！,5.0
木子文伊口,老师讲得还是很详细的,5.0
陈乔怀古,学的还不错,4.0
kin3z,最满意是有实操示范，这个非常好。,5.0
傻傻的我_2017,课程讲解清楚,4.0
siomlwd,老师讲的很详细,5.0
季长云,适合像我这样的初学者，讲得很细致，谢谢老师不是精品课程不科学,5.0
the SKY with the HELIO,老师每个知识点都讲解的非常详细，程序的讲解也都十分清晰，如果老师可以讲一点题目就好了。,5.0
喔噢哦嚄,非常细致思路清晰比看书肯定是容易一些,5.0
xjsza,讲的很细很全面,5.0
mooc1516774621038,从目前的几节课来说，还是很有收获的，帮助自己系统了理解数据结构和算法,4.0
allenzhu,老师讲得深入浅出,5.0
弱水止三千,非常好，我有时间就学,5.0
你是时光里的海,很有帮助，感谢老师,5.0
S1800300533王星博,老师讲解的很详细，比书本上更容易理解，赞,5.0
1730230317刘璠mooc96508100906118873,老师教的非常好，简单易懂,5.0
mooc48607088761216442,教材组织非常用心，图示、举例大大方便了对内容理解,5.0
9guet1800300115冯斌,支持这个课程,5.0
射狮射虎射天狼1991,念PPT可耻，老师炒鸡不给力,1.0
5guet1800300818蓝贵荣,Good！,5.0
懂一点的人生,了解算法的内涵。,5.0
mooc1469068279619,这个课程还不错啊！,4.0
1751200336陈豪,内容讲的很详细，但是更希望能够把实现代码展示出来，让学者运行，进行更详细的了解,5.0
4guet1800300617黎永杰,老师讲得很棒，通俗易懂^_^,5.0
ykt44064078464426853,简单易懂，老师超级好棒,5.0
mooc23927429402855494,这门网上课程讲解的十分详细，也通俗易懂。很推荐,5.0
mooc14366272775272180,简单的问题，被讲得更复杂，被绕晕,2.0
1751300123董子豪,感觉在平台上学习比较好一点,5.0
5guet1800300531陶俊光,老师讲得很好，都能理解,5.0
1guet1800300530唐涌清,老师讲解生动细致，收获良多。,5.0
1800300529-苏舟,比只在书本上学强多了，老师讲的很细致,5.0
9guet1800300517李国栋,觉得老师对知识的阐述十分精确且易于理解,5.0
5guet1800300528阮强,这门课程让我对算法理解更透彻,5.0
5guet1800300534韦昌龙,经过本课学习对数据结构更加了解清楚，希望能越来越好！,5.0
射狮射虎射天狼1991,华而不实，传说中的PPT老师→_→,1.0
DUT_软1803_201892455,前面评价这位肯定对这几位老师没有了解哈哈哈,5.0
